language,uni_lemma,lexical_category,category,freq,concreteness,measure,intercept,slope,aoa
Mandarin (Beijing),egg,nouns,food_drink,0.37216685252318626,0.8114275650597611,understands,-3.7958245512795505,0.2997089439682613,12.665035954621102
Mandarin (Beijing),elephant,nouns,animals,0.39466587458449287,0.8416849385726499,produces,-6.0804234699882205,0.30031753713442705,20.246648024642408
Mandarin (Beijing),elephant,nouns,animals,0.39466587458449287,0.8416849385726499,understands,-5.1283327193565045,0.299920507043709,17.09897322429215
Mandarin (Beijing),elevator,nouns,furniture_rooms,-0.7561290971416189,0.6298833239824299,produces,-7.174066340877526,0.300065797541307,23.90831077603886
Mandarin (Beijing),elevator,nouns,outside,-0.7561290971416189,0.6298833239824299,produces,-7.174066340877526,0.300065797541307,23.90831077603886
Mandarin (Beijing),eye,nouns,body_parts,0.6356926510948228,0.7408270268630217,produces,-5.887915336618124,0.30037620004112464,19.601803790753085
Mandarin (Beijing),eye,nouns,body_parts,0.6356926510948228,0.7408270268630217,understands,-2.83366930385321,0.29998017314809633,9.44618864012144
Mandarin (Beijing),eyebrow,nouns,body_parts,-0.8005601405928128,0.6903980710082067,produces,-6.41614477443685,0.3000136693302003,21.38617479917266
Mandarin (Beijing),face,nouns,body_parts,0.5407353944815243,0.7105696533501329,produces,-5.660802467206559,0.30043924869375366,18.841754170996406
Mandarin (Beijing),face,nouns,body_parts,0.5407353944815243,0.7105696533501329,understands,-4.2026940589209,0.30003787514800906,14.007211779005255
Mandarin (Beijing),fan,nouns,household,-0.6003893481438599,0.5491969946147269,produces,-6.825320344093495,0.30023046260357095,22.733603662016655
Mandarin (Beijing),fan,nouns,furniture_rooms,-0.6003893481438599,0.5491969946147269,produces,-6.825320344093495,0.30023046260357095,22.733603662016655
Mandarin (Beijing),faucet,nouns,furniture_rooms,-0.06856379637071773,0.31722379768258147,produces,-7.501983625786114,0.30018147246223176,24.991494525798885
Mandarin (Beijing),faucet,nouns,outside,-0.06856379637071773,0.31722379768258147,produces,-7.501983625786114,0.30018147246223176,24.991494525798885
Mandarin (Beijing),finger,nouns,body_parts,-0.7561290971416189,0.8416849385726499,produces,-7.15888623459893,0.300104201769525,23.85466845311561
Mandarin (Beijing),firetruck,nouns,vehicles,-0.5076037780321053,0.8416849385726499,produces,-8.474388002246858,0.29996373226102024,28.251375385850572
Mandarin (Beijing),fish (animal),nouns,food_drink,0.8174822872662707,0.8416849385726499,produces,-4.957781215511835,0.30020291286470135,16.514767189305257
Mandarin (Beijing),fish (animal),nouns,food_drink,0.8174822872662707,0.8416849385726499,understands,-3.609230548292934,0.29997901745529615,12.031610006959214
Mandarin (Beijing),fish (animal),nouns,animals,0.8174822872662707,0.8416849385726499,produces,-4.957781215511835,0.30020291286470135,16.514767189305257
Mandarin (Beijing),fish (animal),nouns,animals,0.8174822872662707,0.8416849385726499,understands,-3.609230548292934,0.29997901745529615,12.031610006959214
Mandarin (Beijing),fish (food),nouns,food_drink,0.8174822872662707,0.8416849385726499,produces,-4.7690356121305975,0.300153442094685,15.888658743504198
Mandarin (Beijing),flag,nouns,outside,-0.8670096704260205,0.6298833239824299,produces,-7.29562217553917,0.2997295752665641,24.340681659628746
Mandarin (Beijing),flour,nouns,food_drink,0.15708168854661791,0.8114275650597611,produces,-6.537129128077737,0.2998539814093007,21.801041618168664
Mandarin (Beijing),flower,nouns,outside,0.946642039369406,0.8416849385726499,produces,-5.1172976566137,0.3001925502690847,17.046717688452592
Mandarin (Beijing),flower,nouns,outside,0.946642039369406,0.8416849385726499,understands,-3.4678406520379204,0.29977381851060997,11.568190542014202
Mandarin (Beijing),flower pot,nouns,household,-0.408786390801924,0.7811701915468732,produces,-7.877217384071285,0.29991831103889577,26.264543024349404
Mandarin (Beijing),fly (animal),nouns,animals,-0.2568629122488549,0.47859645641798654,produces,-7.333406166236087,0.30010806731627343,24.435884819143052
Mandarin (Beijing),food,nouns,food_drink,0.986025265496164,0.6399691151533925,produces,-5.0955238491907675,0.3002244494538907,16.972381358212306
Mandarin (Beijing),food,nouns,food_drink,0.986025265496164,0.6399691151533925,understands,-3.588673930443262,0.29990115195289996,11.96618921626173
Mandarin (Beijing),foot,nouns,body_parts,0.8077210751803664,0.7408270268630217,produces,-5.276959207759678,0.30033513470256856,17.5702360397681
Mandarin (Beijing),foot,nouns,body_parts,0.8077210751803664,0.7408270268630217,understands,-3.853402051274942,0.29983619807982415,12.851690609580992
Mandarin (Beijing),fork,nouns,household,-0.27213385620034664,0.7408270268630217,produces,-7.439976259761132,0.2998786040273659,24.80996029674123
Mandarin (Beijing),fox,nouns,animals,-0.6660814064308618,0.8114275650597611,produces,-8.095374213565611,0.2999678362402811,26.987474107327397
Mandarin (Beijing),french fries,nouns,food_drink,-1.1829169050882478,0.7105696533501329,produces,-6.963188413083056,0.30009940527678236,23.202939728124058
Mandarin (Beijing),frog,nouns,animals,1.1764924623754756,0.8416849385726499,produces,-6.746565044827944,0.3000687895331595,22.483394741999337
Mandarin (Beijing),frog,nouns,animals,1.1764924623754756,0.8416849385726499,understands,-5.359778735273685,0.2999814896942377,17.867031531634666
Mandarin (Beijing),fruit,nouns,food_drink,0.35981539212576763,0.6500549063243551,produces,-6.864411353428352,0.3001191846557918,22.872284426939185
Mandarin (Beijing),game,nouns,toys,0.5030299438376693,0.3373953800245068,produces,-7.45071770056409,0.3002377461465273,24.816059260343167
Mandarin (Beijing),garden,nouns,outside,-0.5076037780321053,0.5693685769566531,produces,-7.203958373185499,0.30010462660174614,24.0048227671795
Mandarin (Beijing),gas,nouns,furniture_rooms,-0.8670096704260205,0.12559376543428669,produces,-7.548466477437725,0.3001801479048182,25.14645465439377
Mandarin (Beijing),giraffe,nouns,animals,-0.21836282350515707,0.5693685769566531,produces,-7.012996403976588,0.3000384273686081,23.373660719001396
Mandarin (Beijing),glass,nouns,household,-0.19577678077170754,0.6601406974953187,produces,-7.832982848268628,0.29991085805434975,26.117703437229796
Mandarin (Beijing),glasses,nouns,household,-0.45946420169573443,0.7408270268630217,produces,-6.4954575716346605,0.30005210267278604,21.64776555063209
Mandarin (Beijing),glove,nouns,clothing,-1.257062508426114,0.8114275650597611,produces,-6.467024960445844,0.30038602498318534,21.529047367659157
Mandarin (Beijing),glue (object),nouns,toys,-1.5163167704806675,0.4886822475889501,produces,-8.284524834320017,0.29995614215134475,27.61912049842276
Mandarin (Beijing),go to work,nouns,outside,0.34570897548147755,0.0650790184085099,produces,-6.852226006200926,0.3000195044328183,22.8392684640785
Mandarin (Beijing),go to work,nouns,outside,0.34570897548147755,0.0650790184085099,understands,-5.383125581336781,0.29990389354497055,17.949502147859185
Mandarin (Beijing),goat,nouns,animals,-0.5517626888975768,0.8416849385726499,produces,-7.506287816295895,0.2998557599650944,25.032995254684074
Mandarin (Beijing),goose,nouns,animals,-0.5426006150735614,0.6500549063243551,produces,-6.498034361481711,0.2998801335443739,21.66877240142413
Mandarin (Beijing),goose,nouns,animals,-0.5426006150735614,0.6500549063243551,understands,-5.957342966779681,0.29993164128740557,19.862335768273063
Mandarin (Beijing),gorilla,nouns,animals,-0.8670096704260205,0.8114275650597611,produces,-7.239029842046305,0.2998439523079422,24.142657493427656
Mandarin (Beijing),grapes,nouns,food_drink,7.183243539768555e-4,0.8416849385726499,produces,-6.007540403577816,0.3001047947314531,20.01814202586675
Mandarin (Beijing),grass,nouns,food_drink,0.4743212097879467,0.7710844003759096,produces,-5.466496985978898,0.30034666997650905,18.20062458627042
Mandarin (Beijing),grass,nouns,food_drink,0.4743212097879467,0.7710844003759096,understands,-4.182784614358012,0.2999085815000231,13.946865386236674
Mandarin (Beijing),grass,nouns,outside,0.4743212097879467,0.7710844003759096,produces,-5.466496985978898,0.30034666997650905,18.20062458627042
Mandarin (Beijing),grass,nouns,outside,0.4743212097879467,0.7710844003759096,understands,-4.182784614358012,0.2999085815000231,13.946865386236674
Mandarin (Beijing),gum,nouns,food_drink,-1.2989144876154641,0.7307412356920582,produces,-8.689282814713172,0.3000313341325685,28.96125113010304
Mandarin (Beijing),gun,nouns,toys,-0.3692303316397328,0.6702264886662813,produces,-6.6163795345205045,0.29980682849326346,22.068808665140768
Mandarin (Beijing),hair,nouns,body_parts,0.11963989359054293,0.8114275650597611,produces,-6.392628372422229,0.3002504133568337,21.290989414308935
Mandarin (Beijing),hair,nouns,body_parts,0.11963989359054293,0.8114275650597611,understands,-4.14644916360901,0.2998997770158536,13.826116194110465
Mandarin (Beijing),hamburger,nouns,food_drink,-0.6901361352899493,0.8416849385726499,produces,-8.160836765754134,0.2999750613570086,27.205050742673897
Mandarin (Beijing),hammer,nouns,household,-1.062036089426067,0.6097117416405037,produces,-6.983678389333424,0.3002292205208751,23.261154851007735
Mandarin (Beijing),hand,nouns,body_parts,1.2221047045198024,0.5592827857856896,produces,-5.089422632559322,0.30049009875586263,16.937072647755674
Mandarin (Beijing),hand,nouns,body_parts,1.2221047045198024,0.5592827857856896,understands,-3.12500098555426,0.2997579205542757,10.425082278979952
Mandarin (Beijing),handkerchief,nouns,clothing,-1.149731724924629,0.8416849385726499,produces,-6.192206135366486,0.30036531995307775,20.615582838703933
Mandarin (Beijing),hat,nouns,clothing,-0.07196306375139383,0.7206554445210955,produces,-5.473319459579564,0.3000017947244125,18.24428905369537
Mandarin (Beijing),hat,nouns,clothing,-0.07196306375139383,0.7206554445210955,understands,-4.1612984444178185,0.29966604821815573,13.886452833617005
Mandarin (Beijing),head,nouns,body_parts,1.0085557982084978,0.5895401592985784,produces,-4.879103065831329,0.30004929601784486,16.261004876815818
Mandarin (Beijing),heart,nouns,body_parts,-0.36294273449271197,0.3575669623664321,produces,-7.784312701814048,0.2997089312153316,25.972908682595314
Mandarin (Beijing),heating,nouns,furniture_rooms,-2.118888658211,-0.8325563958071855,produces,-8.23639926713805,0.2999605372820336,27.45827615115216
Mandarin (Beijing),hedgehog,nouns,animals,-1.2185624196824163,0.7710844003759096,produces,-7.523308931296998,0.29981516221536025,25.09315698281106
Mandarin (Beijing),hen,nouns,animals,-1.6781580093170951,0.7408270268630217,produces,-7.701227310854178,0.2998483839958016,25.683737921902587
Mandarin (Beijing),home,nouns,outside,1.5744540787375367,-0.05595047564304458,produces,-5.212707604268696,0.3001845939298569,17.36500709788835
Mandarin (Beijing),home,nouns,outside,1.5744540787375367,-0.05595047564304458,understands,-3.1495524597914315,0.2998858563904969,10.502504178423926
Mandarin (Beijing),honey,nouns,food_drink,-0.8163318595322092,0.7206554445210955,produces,-7.876788899676565,0.2999009385277474,26.264635710527426
Mandarin (Beijing),horse,nouns,animals,0.25972811660279277,0.8416849385726499,produces,-5.228367222526781,0.30024363781006524,17.413748583189822
Mandarin (Beijing),horse,nouns,animals,0.25972811660279277,0.8416849385726499,understands,-5.020793118326329,0.29992183943975204,16.74033850854299
Mandarin (Beijing),hospital,nouns,outside,-0.023336404505109848,0.47859645641798654,produces,-7.195685464094492,0.30034972784030584,23.957689310510695
Mandarin (Beijing),hospital,nouns,outside,-0.023336404505109848,0.47859645641798654,understands,-6.714485616679601,0.29986587031026063,22.391629996879473
Mandarin (Beijing),house,nouns,outside,0.947871680428788,0.8416849385726499,produces,-6.321996972979379,0.3004038873450133,21.044990558722624
Mandarin (Beijing),house,nouns,outside,0.947871680428788,0.8416849385726499,understands,-5.311082560601198,0.29993693516105974,17.70733090190863
Mandarin (Beijing),house,nouns,furniture_rooms,0.947871680428788,0.8416849385726499,produces,-6.321996972979379,0.3004038873450133,21.044990558722624
Mandarin (Beijing),house,nouns,furniture_rooms,0.947871680428788,0.8416849385726499,understands,-5.311082560601198,0.29993693516105974,17.70733090190863
Mandarin (Beijing),ice cream,nouns,food_drink,-0.4829319941397895,0.8416849385726499,produces,-7.340436619202686,0.3002671165930811,24.44635530686622
Mandarin (Beijing),jacket,nouns,clothing,-1.590462373818534,0.7004838621791702,produces,-7.539052495426611,0.3000743320675212,25.123949934278986
Mandarin (Beijing),jam,nouns,food_drink,-1.9238622392109528,0.5491969946147269,produces,-8.742041068267472,0.29990624401704014,29.149246615121374
Mandarin (Beijing),jeep,nouns,vehicles,-1.590462373818534,0.6399691151533925,produces,-7.972859228280056,0.3000128553594094,26.575058654499088
Mandarin (Beijing),jeep,nouns,vehicles,-1.590462373818534,0.6399691151533925,understands,-6.844937347631678,0.3000445111670422,22.813073037089925
Mandarin (Beijing),jelly,nouns,food_drink,-1.257062508426114,0.7710844003759096,produces,-6.727859070750957,0.3000372360203572,22.4234137068723
Mandarin (Beijing),jug,nouns,household,-0.19138410793671978,0.8013417738887985,produces,-7.627255175212153,0.2999700322133792,25.4267238594908
Mandarin (Beijing),juice,nouns,food_drink,0.24583561783280283,0.7307412356920582,produces,-6.953691205896985,0.3002422727422873,23.160267014983862
Mandarin (Beijing),kefir,nouns,food_drink,-2.118888658211,0.8013417738887985,produces,-6.138820514581178,0.3004491701341193,20.432143353369334
Mandarin (Beijing),key,nouns,household,-0.7154574727346403,0.7307412356920582,produces,-6.557239942257782,0.300197702937963,21.843071676044307
Mandarin (Beijing),kitchen,nouns,furniture_rooms,0.6309692645375264,0.8114275650597611,produces,-6.952133468614214,0.3003133219505213,23.14960063529791
Mandarin (Beijing),kite,nouns,toys,-0.4444319053960917,0.8416849385726499,produces,-7.159759939384652,0.30014140158411184,23.85462285974631
Mandarin (Beijing),knee,nouns,body_parts,-1.9238622392109528,0.8416849385726499,produces,-8.10927227834456,0.29992744744794814,27.037446380268047
Mandarin (Beijing),knife,nouns,household,-0.45188933124890124,0.7408270268630217,produces,-5.764753785332695,0.30006612279394046,19.211611533006778
Mandarin (Beijing),ladder,nouns,outside,0.3282163447512851,0.8416849385726499,produces,-7.5056599937866535,0.29992293149890814,25.025295519339032
Mandarin (Beijing),lamb,nouns,animals,-1.5163167704806675,0.8114275650597611,produces,-6.661526367351295,0.2999191172656889,22.211076199754416
Mandarin (Beijing),lamp,nouns,household,0.5142519537113712,0.8114275650597611,produces,-5.187530156183847,0.3000143634013941,17.29093933160582
Mandarin (Beijing),lamp,nouns,household,0.5142519537113712,0.8114275650597611,understands,-3.9424232834073623,0.29961491980608934,13.158300948293553
Mandarin (Beijing),leaf,nouns,outside,0.009437493604861435,0.8416849385726499,produces,-6.340154818097433,0.3000027669087034,21.13365447734975
Mandarin (Beijing),leg,nouns,body_parts,0.07653695314356486,0.6702264886662813,produces,-5.754900404081012,0.3005277326457833,19.149315616951796
Mandarin (Beijing),leg,nouns,body_parts,0.07653695314356486,0.6702264886662813,understands,-4.702977494450044,0.3001322423718552,15.669684327427875
Mandarin (Beijing),light (object),nouns,household,0.07903563061948801,0.0449074360665837,produces,-7.254643677577932,0.2997364527051312,24.20340806766924
Mandarin (Beijing),lion,nouns,animals,0.2387359415929411,0.8013417738887985,produces,-6.661091677500824,0.3000690316682122,22.198530919598614
Mandarin (Beijing),lion,nouns,animals,0.2387359415929411,0.8013417738887985,understands,-5.67555848425486,0.29995323460757645,18.92147784863895
Mandarin (Beijing),lip,nouns,body_parts,-1.3954359548184867,0.8013417738887985,produces,-7.73748929321962,0.29996119306060987,25.794967723228755
Mandarin (Beijing),liver (food),nouns,food_drink,1.168796388870817,0.518939621101838,produces,-7.109359179206641,0.2997373090752365,23.718632829329014
Mandarin (Beijing),living room,nouns,furniture_rooms,0.38155895100643294,0.5391112034437643,produces,-8.404040605518013,0.2999953185596789,28.013905836487822
Mandarin (Beijing),lock (object),nouns,household,-0.6901361352899493,0.4886822475889501,produces,-7.5310608073654475,0.29983844117412056,25.117062301534748
Mandarin (Beijing),lollipop,nouns,food_drink,-0.9878904860882014,0.8013417738887985,produces,-7.540233919054482,0.29986991807886687,25.145016103520504
Mandarin (Beijing),magpie,nouns,animals,-0.7561290971416189,0.4483390829050986,produces,-7.858513433845334,0.29984643380196085,26.208460558299105
Mandarin (Beijing),meat,nouns,food_drink,0.12192490659307727,0.7408270268630217,produces,-4.719374177239071,0.30016355588220395,15.722675470606232
Mandarin (Beijing),medicine,nouns,household,0.1033334393737984,0.6298833239824299,produces,-5.260430454023641,0.3002649426820751,17.51929614904615
Mandarin (Beijing),melon,nouns,food_drink,-0.8851625542899966,0.6197975328114672,produces,-5.742015239951337,0.3000303645663284,19.13811373142513
Mandarin (Beijing),microwave,nouns,furniture_rooms,-1.2185624196824163,0.17602272128910082,produces,-8.088245004977374,0.29981530792476196,26.977425071994997
Mandarin (Beijing),milk,nouns,food_drink,0.3116026440645379,0.760998609204947,produces,-5.4797687790138365,0.30015275922097245,18.256599716878267
Mandarin (Beijing),milk,nouns,food_drink,0.3116026440645379,0.760998609204947,understands,-3.6640044650501578,0.29975198274922393,12.223453641390947
Mandarin (Beijing),mirror,nouns,furniture_rooms,0.27654781397593775,0.8114275650597611,produces,-6.4127745952686706,0.30015713829169133,21.364724596477082
